date,product_id,product_name,item_name,brand,category,price,quantity,revenue
2023-06-13,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-02-07,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-02-10,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-01-09,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-11-09,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-07-24,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,6,30
2023-09-08,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-07-30,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-10-10,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-10-21,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,4,60
2023-02-09,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,5,125
2023-06-12,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-09-01,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-08-01,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-01-31,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-08-31,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-06-01,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,5,200
2023-10-23,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-01-09,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-06-13,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-02-04,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,7,126
2023-03-21,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,8,72
2023-07-19,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,4,100
2023-07-20,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-01-15,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-01-18,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-09-19,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-12-20,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-08-30,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-01-21,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-12-19,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-04-04,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-09-19,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-09-09,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-01-26,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-05-30,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-04-06,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-02-25,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-07-18,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-05-08,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-02-03,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-08-02,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,5,175
2023-04-27,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-06-10,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-09-04,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,4,160
2023-12-03,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-12-30,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-08-28,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,4,140
2023-06-16,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-01-22,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-10-25,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-08-07,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-10-22,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,4,32
2023-12-07,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-08-23,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,5,20
2023-08-23,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-10-29,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-05-10,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,5,45
2023-08-11,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-01-03,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-03-17,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-12-02,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-10-28,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-12-25,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-07-02,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-02-06,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-10-27,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-06-17,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-07-02,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,5,75
2023-04-18,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-09-23,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-07-23,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-08-03,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-04-13,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-11-05,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-10-17,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-09-16,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-02-20,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-07-15,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-01-03,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-12-16,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-01-23,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,4,160
2023-02-03,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-01-14,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-06-22,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-09-06,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-08-16,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-07-11,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-03-20,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-12-17,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-04-20,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-09-13,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-01-17,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-11-02,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,4,140
2023-06-24,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-09-11,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,3,150
2023-05-24,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-08-07,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-05-21,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-04-05,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,4,40
2023-12-31,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-10-12,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,4,32
2023-08-11,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-05-15,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,4,36
2023-12-22,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-05-13,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-09-09,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-07-04,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,3,45
2023-07-31,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,5,200
2023-06-13,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-08-30,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,4,32
2023-09-24,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-02-05,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-02-05,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,4,80
2023-07-27,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-05-29,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-09-20,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-12-23,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-02-11,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-11-02,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,4,32
2023-05-18,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,4,100
2023-08-21,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-06-07,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-06-16,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-01-13,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-03-10,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-05-17,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-08-21,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-07-07,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-10-03,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,5,50
2023-07-11,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-10-31,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-10-02,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-08-13,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,4,200
2023-05-04,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-02-04,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-04-08,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-03-14,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-12-24,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-03-09,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-10-11,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-09-18,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-11-16,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-11-22,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,4,72
2023-06-16,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-08-27,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-02-22,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-12-17,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-04-04,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-02-24,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,5,20
2023-11-07,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-02-02,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,4,32
2023-08-28,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-11-02,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,4,20
2023-11-28,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,5,200
2023-06-26,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-12-17,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-02-08,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-07-18,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-01-07,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,4,100
2023-05-22,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-09-26,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-06-22,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-07-20,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,4,40
2023-06-16,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-11-19,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-11-03,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-10-29,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-07-07,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-04-07,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-10-16,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-05-11,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,4,60
2023-01-02,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-03-01,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-09-03,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-12-09,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-07-10,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-01-27,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-05-07,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,4,40
2023-02-15,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-05-21,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-03-13,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-02-04,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-04-25,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-12-16,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-09-06,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-02-27,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,4,32
2023-06-17,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-10-02,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-10-17,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-07-31,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-04-29,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-01-12,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-09-28,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-07-28,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,5,90
2023-03-01,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,7,175
2023-12-31,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-07-10,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-07-25,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-12-08,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-03-25,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-04-02,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-07-02,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,4,20
2023-07-17,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-04-15,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-12-20,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-09-10,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-11-18,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-07-26,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-09-30,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-05-16,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-05-22,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-02-26,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-09-23,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-07-15,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-10-16,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-12-17,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-05-13,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,3,75
2023-06-17,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-05-28,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-11-27,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-09-13,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-09-15,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,4,40
2023-06-10,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-09-12,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,1,20
2023-04-12,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-12-11,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,3,24
2023-12-19,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-06-01,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-07-12,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-05-20,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-04-16,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-09-06,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,5,40
2023-03-04,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-04-06,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-07-21,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,3,27
2023-02-07,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-12-02,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,7,245
2023-03-03,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-09-05,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,4,140
2023-03-13,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-08-22,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,4,32
2023-06-22,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-05-25,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-03-28,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-06-28,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-02-25,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-05-02,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-08-28,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-11-14,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-12-22,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,5,125
2023-03-13,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,4,20
2023-11-19,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-11-23,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-03-24,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,4,100
2023-09-06,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-12-26,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-11-03,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,1,8
2023-07-17,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,4,40
2023-02-12,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,4,40
2023-01-15,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,3,54
2023-10-03,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,2,18
2023-04-28,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,1,10
2023-01-25,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,4,40
2023-01-21,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,2,10
2023-05-12,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,2,70
2023-05-19,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-02-26,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,4,16
2023-06-08,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-02-12,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,3,30
2023-03-24,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-07-04,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-03-31,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,5,25
2023-06-29,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-10-07,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-05-06,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-05-29,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,2,40
2023-10-23,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-12-25,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,2,80
2023-01-24,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,3,12
2023-04-29,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,6,24
2023-12-14,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,1,9
2023-09-05,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-09-24,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-12-26,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,6,48
2023-02-07,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-07-12,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-09-04,2,Vape Pen,AirVibe Max,AirVibe,Devices,40,1,40
2023-05-25,10,Coals,Three Kings Quicklight,Three Kings,Accessories,9,4,36
2023-09-19,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-06-14,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-04-23,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,2,30
2023-11-29,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,3,15
2023-10-28,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-05-29,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,4,80
2023-05-17,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,1,4
2023-11-23,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-03-27,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,3,105
2023-07-22,12,Ashtray,SmokeMate Steel Ashtray,SmokeMate,Accessories,8,2,16
2023-06-25,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-09-24,1,Vape Pen,Vapex Slim Pen,Vapex,Devices,35,1,35
2023-12-14,3,E-Liquid,Mango Burst,JuicyMist,Liquids,15,1,15
2023-04-12,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,3,60
2023-02-12,9,Coals,CocoNara Coals 1kg,CocoNara,Accessories,10,2,20
2023-01-04,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,2,100
2023-03-29,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-06-09,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,1,18
2023-05-17,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,2,8
2023-05-05,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,1,50
2023-08-05,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,1,25
2023-04-29,8,Hookah,Fumari Mini Hookah,Fumari,Devices,50,4,200
2023-10-24,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,4,80
2023-06-25,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,4,20
2023-09-06,4,E-Liquid,Mint Ice,CoolCloud,Liquids,18,2,36
2023-07-07,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-04-12,5,Rolling Papers,RAW Classic 1 1/4,RAW,Accessories,5,1,5
2023-10-22,6,Rolling Papers,Zig-Zag Ultra Thin,Zig-Zag,Accessories,4,4,16
2023-05-17,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
2023-11-18,7,Grinder,SharpStone 4-Piece,SharpStone,Accessories,20,4,80
2023-08-06,11,CBD Gummies,ChillZone 500mg Gummies,ChillZone,Consumables,25,2,50
